"emp_no","last_name","first_name","sex","salary"
409069,"Papsdorf","Fan","F",53411
409072,"Kroha","Vatsa","F",43847
409077,"Ranon","Freyja","M",51839
409101,"Brizzi","Peer","M",46415
409112,"Mitchem","Sahrah","F",56245
409115,"Hiroyama","Aris","F",41409
409132,"Vanwelkenhuysen","Bedir","F",81831
409142,"Boissier","Berna","M",40000
409150,"Chimia","Conrado","M",44517
409164,"Baar","Diederik","M",47689
409175,"Belinskaya","Mototsugu","M",40000
409189,"Sevcikova","Mrinalini","M",58772
409195,"Zultner","JiYoung","M",92783
409201,"Panienski","Yongdong","M",58882
409206,"Gammage","Kyoichi","F",41071
409209,"Bratsberg","Nitsan","F",40000
409220,"Ritzmann","Abdelaziz","F",44521
409225,"Dechter","Nimmagadda","M",44385
409227,"Byoun","Vincent","M",77816
409232,"Bierman","Arno","M",57366
409235,"Vuskovic","Hironoby","F",40000
409252,"Skafidas","Itzchak","M",75721
409270,"Warwick","Katsuo","M",40000
409322,"Khasidashvili","Shahaf","F",53005
409330,"Laurillard","Odoardo","M",40000
409331,"Garnier","Filipp","M",49867
409333,"Griswold","Mark","M",69150
409347,"Jarecki","Chandrasekaran","M",40000
409348,"Blokdijk","Chenyi","M",63566
409349,"Perz","Goa","F",65788
409356,"Rosiles","Parke","F",40000
409365,"Deverell","Anestis","M",40000
409392,"Dichev","Arumugam","F",44191
409394,"Peres","Barry","M",40000
409400,"Collavizza","Perla","M",40000
409401,"Simmel","Yakkov","M",40000
409402,"Gaughan","Prodip","M",75765
409419,"Anido","Eishiro","M",72858
409442,"Szilard","Barun","F",77901
409452,"Angot","Willard","F",40000
409464,"Schnelling","Tetsushi","M",61737
409466,"Ramsay","Sailaja","F",40000
409486,"Dymetman","Jeane","M",66801
409487,"Theuretzbacher","Yakkov","M",40000
409497,"Qiwen","Domenico","M",73315
409499,"Wissmann","Shay","F",54770
409501,"Usery","Ung","M",40000
409544,"Hegner","Divine","M",51297
409549,"Schreiter","Shuichi","M",66721
409554,"Lunt","Danil","F",45771
409563,"Sidhu","Yongmin","F",59793
409576,"Keohane","Shuzo","M",40000
409583,"Markovitch","Rosella","M",45995
409584,"Cooman","Duke","M",61796
409597,"Hmelo","Patricio","M",51396
409604,"Gonthier","Toong","M",44721
409606,"Farrar","Elvis","F",40000
409625,"Lindenbaum","Serif","M",40000
409626,"Picci","Danny","M",46110
409638,"Barvinok","KayLiang","F",40000
409639,"Hutton","Weicheng","M",55476
409641,"Cochrane","Lakshmi","F",74264
409642,"Quadeer","Luise","M",40000
409643,"Uhrig","Martina","F",44945
409647,"Oxman","Nishit","M",40000
409657,"Mandelberg","Adly","F",53606
409674,"Schwartzbauer","Marla","M",40000
409679,"Bazelow","Sibyl","M",45841
409686,"Trumbly","Shay","F",54280
409687,"Capobianchi","Uinam","M",72300
409695,"Rattan","Marsha","M",100207
409702,"Leivant","Mototsugu","F",40000
409704,"Bael","Fan","F",53840
409719,"Mahmud","Mooi","F",45676
409732,"Straney","Nitsan","M",75659
409733,"Klassen","Mang","M",40000
409748,"Slutz","Vishwani","F",58246
409751,"Gluchowski","Felicidad","M",40000
409753,"Leijenhorst","Rosalie","M",41313
409755,"Birch","Kolar","M",40000
409772,"Erdmenger","Karoline","F",43252
409774,"Alvarado","Miyeon","M",44422
409798,"Tsunoo","Dekang","M",55643
409823,"Halloran","Tianruo","M",53876
409826,"Bazelow","TRUE","M",40000
409832,"Syang","JoAnne","M",60214
409844,"Keirsey","Christoper","M",74348
409848,"Bressoud","Lokesh","F",40000
409866,"Oaver","Mart","M",51025
409867,"Weedon","Toshimi","M",42738
409871,"Jakobus","Georgy","M",48817
409877,"Prochazka","Dmitry","M",48167
409878,"Zhang","Reinhard","M",76052
409882,"Anger","Jenwei","F",63188
409884,"Braccini","Duri","M",71559
409889,"Gajiwala","Felicidad","M",40000
409894,"Lanphier","Bowen","F",68346
409912,"Veldwijk","Filipe","F",75348
409935,"Gronowski","Howell","F",40000
409937,"Borstler","Xiaoqiang","F",40000
409938,"Gonthier","LiMin","M",64652
409951,"Radwan","Sigeru","M",60777
409957,"Rathonyi","Emran","M",68165
409961,"Himler","Radhakrishnan","M",87220
409964,"Peot","Shuky","M",82436
409966,"Brookner","Zhigen","M",40000
409968,"Zallocco","Frazer","M",46345
409970,"Provine","Kenton","M",77670
410002,"Danecki","Nevin","F",45368
410013,"Penz","Khedija","M",42266
410042,"Huxford","Mona","M",84585
410047,"Sommer","Masato","M",59498
410051,"Kavraki","Zeydy","M",40000
410057,"Kermarrec","Kristin","M",40000
410061,"Chinin","Bouchung","M",49501
410066,"Garnier","Zijian","M",57668
410068,"Jakobus","Cristinel","M",40000
410069,"Schaft","Panayotis","F",40000
410071,"Kavanagh","Przemyslawa","M",46814
410072,"Lorin","Valeska","M",66414
410079,"Preusig","Qingxiang","M",40000
410084,"Pappas","Alexius","F",72305
410086,"Furedi","Bangqing","F",54048
410087,"Maraist","Zhigen","F",70720
410096,"Tempesti","Yishai","F",67844
410105,"Hasenauer","Guozhong","M",40000
410122,"Sundgren","Gita","F",51999
410134,"Schwartzburd","Heon","F",47174
410135,"Schurmann","Xudong","F",40000
410140,"Marshall","Xianlong","M",87317
410141,"Steenbeek","Juichirou","M",57696
410145,"Merle","Bodh","F",43322
410164,"Eickenmeyer","Mabhin","M",40000
410171,"Gecsei","Susanne","F",56545
410175,"Ecklund","Aris","F",73270
410193,"Vingron","Florina","M",40000
410218,"Apsitis","Hiroyasu","F",56541
410221,"Worfolk","Yaghout","M",48642
410226,"Besselaar","Kristine","F",40000
410227,"Huttel","Xiaoqiu","M",40000
410245,"Pena","Bilhanan","M",44239
410254,"Tischendorf","Prodip","F",73550
410262,"Nergos","Tristan","M",80849
410280,"Ponthieu","Oksana","F",68157
410289,"Range","Chenxi","F",58721
410295,"Akaboshi","Shir","M",69234
410296,"Alblas","Florina","F",42539
410302,"Rabehasaina","Sachem","F",50611
410306,"Ponthieu","Serenella","F",61212
410310,"Argence","Ung","F",64873
410313,"Chepyzhov","Maia","M",40000
410316,"Ratnaker","Oddvar","M",40000
410318,"Baba","Hirochika","F",40000
410327,"Puppe","Volkmar","M",40000
410332,"Peha","Stein","M",63096
410335,"Pargas","Jianhao","F",45566
410346,"Ishibashi","Tzvetan","M",40000
410348,"Bierbaum","Kasturi","F",54824
410367,"Poulakidas","Sastry","M",53945
410375,"Rossi","Ymte","M",55867
410391,"Vural","Collette","F",40000
410400,"Bale","Mabry","F",40000
410401,"Haumacher","Arunas","M",65764
410406,"Mapelli","Bogdan","M",93573
410410,"Bruckman","Khue","F",59687
410413,"Heiserman","Shmuel","F",41310
410417,"Backhouse","Toshiko","M",86835
410427,"Smailagic","Aram","M",65532
410428,"Chepyzhov","Fayez","F",50915
410440,"Ligten","Adit","M",40000
410453,"Landherr","Yurii","M",40000
410454,"Klassen","Thanasis","F",52292
410457,"Leaver","Gaetan","F",70999
410467,"Ranai","Weiru","M",73626
410469,"Reinhart","Tesuro","F",54600
410470,"Dymetman","Sachem","M",61043
410481,"Hofting","Anneli","M",52829
410493,"Nyanchama","Lalit","F",60693
410498,"Engberts","Dipankar","F",50652
410503,"Cappelletti","Randi","M",42106
410506,"Stroustrup","Abdelwaheb","M",40121
410535,"Zockler","Baziley","F",41825
410544,"Rindone","Jasminko","F",62344
410554,"Przulj","Kristof","F",91150
410559,"Harnett","Shiv","M",58014
410561,"Kusalik","Vitaly","M",42606
410572,"Goodrum","Shigeo","M",49886
410581,"Oxenboll","Yannik","F",40000
410586,"Menyhert","Berto","M",40000
410603,"Melter","Peternela","M",56491
410608,"Radhakrishnan","Susuma","M",40000
410620,"Cappello","Naftaly","F",49458
410629,"Luft","Jamaludin","F",40961
410630,"Hoogerwoord","Saeko","M",40000
410643,"Merlo","Bezalel","F",42700
410650,"Alpin","Zejun","M",51739
410657,"Versino","Shaunak","F",40000
410660,"Rusmann","Chinhyun","M",61244
410661,"Dulin","Yonghoan","M",40000
410666,"Asser","Bilhanan","M",54967
410670,"Ghemri","Subhada","M",52079
410673,"Burnard","Sivanarayana","F",40000
410683,"Whittlesey","Alagu","M",40000
410690,"Papadias","Akhilish","F",68448
410701,"Bain","Munehiro","F",58603
410715,"Thombley","Kwok","M",42127
410730,"Encarnacion","Qunsheng","M",45898
410733,"Passafiume","Gill","M",65914
410737,"Rodiger","Leandro","F",54894
410739,"Botman","Marie","M",40000
410764,"Leuchs","Foong","M",65809
410766,"Flowers","Marie","M",41422
410768,"Matzel","Sahrah","F",41644
410772,"Strandh","Terresa","M",40000
410809,"Merks","Zeydy","M",40000
410822,"Herbst","Jeanna","M",40000
410832,"Ramsey","Alejandro","F",54733
410835,"Skrikant","Khatoun","F",47428
410837,"Harllee","Doohun","M",40000
410842,"Leivant","Shan","M",49531
410858,"Baer","Younwoo","M",63353
410864,"Neiman","Aiman","M",68577
410867,"Baby","Fun","M",40000
410874,"Nyanchama","Brendon","M",51851
410880,"Schwaller","Shigeo","M",69769
410882,"Mamelak","Munehiro","M",63554
410886,"Liedekerke","Niranjan","M",40000
410900,"Savasere","Basem","M",40000
410904,"Klyachko","Boriana","M",69907
410908,"Macedo","DAIDA","F",40000
410913,"Shimshoni","Sachin","F",50594
410924,"Nations","Luerbio","M",68675
410940,"Pero","Huei","F",40606
410947,"Karunanithi","Macha","M",62418
410952,"Staudhammer","Zine","M",40000
410962,"Mungall","Szabolcs","M",58751
410965,"Staelin","Shushma","M",75440
410973,"Shimshoni","Valery","F",54541
410976,"Braccini","Visit","F",60065
410980,"Gyorkos","Kwangjo","M",64378
410984,"Edelhoff","Tzu","F",40000
410986,"Demizu","Akhilish","M",101061
410989,"Wegerle","Hideyuki","M",58235
411005,"Sevcikova","Leif","F",51000
411011,"Bressoud","Aria","M",40000
411012,"Matzen","Yuuichi","M",51109
411017,"Herath","Jiang","F",89996
411022,"Shinomoto","Jeong","F",49523
411038,"Honglei","Rosalie","F",40000
411045,"Setia","Christfried","M",61990
411046,"Zhang","Uno","F",44379
411047,"Wendorf","Ebbe","F",56619
411062,"Morrey","Mabo","M",83592
411068,"Pietrzykowski","Niranjan","M",63458
411071,"Vrecion","KayLiang","F",53933
411073,"Zolotykh","Pasqua","M",52798
411083,"Bressoud","Jacopo","M",74866
411087,"Kakkar","Nalini","M",51082
411091,"Domenig","Aloys","M",40000
411096,"Zallocco","Toshiko","M",40000
411099,"Akiyama","Nakhoon","F",40000
411104,"Wursthorn","Makato","M",58495
411106,"Cheshire","Ranan","F",47997
411107,"Gist","Jayson","F",40000
411118,"Aloisi","Marla","F",61106
411119,"Redmiles","Feiyu","M",41697
411121,"Silva","Jianhua","M",66314
411132,"Zirintsis","Karoline","M",75380
411134,"Schlumberger","Leaf","M",49907
411135,"Dichev","Gregory","M",53800
411139,"Sevcikova","Muneo","M",67589
411146,"Brattka","Vasilis","M",42273
411176,"Swiler","Thodoros","M",46100
411187,"Kitsuregawa","Harjit","M",74095
411199,"Bale","Pintsang","F",40000
411201,"Heuter","Alselm","M",67494
411205,"Hmelo","Kamakshi","F",40000
411207,"Lorch","Yuqun","F",47217
411212,"Dredge","Kiyomitsu","F",81014
411216,"Simmel","Tua","F",40000
411224,"Ossenbruggen","Abdelghani","M",41639
411229,"Karnin","Malu","M",67887
411234,"Sessa","JoAnne","M",40000
411240,"Kropf","Valeska","M",51333
411241,"Peir","Hongzue","F",51980
411249,"Takkinen","Yurij","M",46992
411250,"Peres","Waiman","F",63368
411254,"Randi","Lansing","M",84825
411269,"Limongiello","Yifei","F",40000
411275,"Rusterholz","Alper","M",75772
411277,"Rohrbach","Gio","F",47889
411290,"Fabrizio","Turgut","M",42119
411297,"Danlos","Zissis","M",40000
411300,"Skogmar","Youssef","F",40000
411302,"Negoita","George","F",40000
411308,"Validov","Gino","F",54593
411310,"Peak","Rosella","M",40000
411313,"Braunschweig","Tuval","F",46063
411315,"Streng","Margo","M",40000
411340,"Karlin","Lalit","F",52566
411341,"Giveon","Yoshimitsu","M",40000
411349,"Uchoa","Basil","M",43538
411357,"Imataki","Yoshinari","M",40000
411373,"McFarlan","Lunjin","F",40000
411383,"Henseler","Kersti","M",71307
411386,"Nannarelli","Sachio","F",65556
411393,"Lammel","Boguslaw","F",54278
411405,"Walston","Indrajit","M",40000
411437,"Kriebel","Zhilian","M",40000
411441,"Couchot","Jungsoon","M",41230
411444,"Papadias","Xuejun","F",60158
411445,"Schlegelmilch","Krister","F",40000
411448,"Jayawardene","Zhaofang","F",48998
411455,"Vakili","Mariangiola","M",55555
411457,"Schwaller","Mohd","M",40000
411458,"Schmittgen","Arif","F",76056
411462,"Lamma","Gianluca","M",40000
411481,"Matzke","Wilmer","F",41375
411484,"Bain","Arvin","M",50314
411486,"Perry","Mohit","M",64599
411490,"Perz","Arno","M",40892
411498,"Undy","Sumali","M",40000
411504,"Rassart","Karsten","F",42150
411510,"Luks","Indrajit","F",65886
411511,"Kossowski","Mari","F",47351
411513,"Hainaut","Ute","M",67490
411514,"Kalsbeek","Bedir","M",75271
411518,"Anily","Yurij","F",44875
411523,"Sifakis","Halsur","M",85772
411532,"Thisen","Morrie","M",52097
411536,"Hebert","Foong","M",59003
411537,"Rosca","Weiwu","M",40000
411563,"Peek","Jolita","F",56694
411573,"Casley","Ymte","M",60800
411578,"Papadias","Lucian","M",44110
411581,"Simkin","Steve","F",55014
411594,"Munawer","Muneo","F",61763
411600,"Marchegay","Gunilla","M",82905
411601,"Goodrum","Anwar","M",40000
411609,"Janetzko","Kotesh","M",67855
411633,"Clemencon","Guther","M",40000
411649,"Castellani","Joydip","M",55031
411665,"Pepe","Martine","M",40000
411671,"Axelband","Pranjal","F",40000
411673,"Gerlach","Soenke","M",53116
411694,"Itzigehl","Shaunak","F",58587
411706,"Carrere","Boriana","F",50934
411709,"Luft","Radhika","M",40000
411715,"Pileggi","Ranga","M",51856
411724,"Benantar","Sachin","F",53367
411737,"Rosch","Szabolcs","M",64917
411740,"Merey","Khaled","F",58138
411756,"Baca","Chikara","F",40000
411760,"Gischer","Heekeun","M",66147
411765,"Birta","Gritta","F",40000
411772,"Guerreiro","Jixiang","M",40497
411777,"Detkin","Ortrud","F",66557
411782,"Winter","Nikolaos","M",40000
411792,"Pettey","Yinghua","F",82406
411805,"Barriga","Bedir","F",54322
411808,"Otillio","Shridhar","M",40000
411817,"Kamber","Radhia","M",42958
411831,"Yoshimura","Basant","F",63868
411838,"Jeansoulin","Laurentiu","M",49581
411840,"Sevcikova","Kitty","F",42191
411842,"Hegner","Elgin","M",51987
411844,"Camarinopoulos","Leszek","M",51256
411845,"Radivojevic","Chinho","M",64254
411856,"Munawer","Kyoichi","M",63922
411860,"Swab","Fuqing","F",49129
411871,"Birta","Teruyuki","F",47752
411876,"Lund","Kristinn","M",40000
411880,"Cairo","Roddy","M",55403
411883,"Gyorkos","Persi","M",40000
411896,"Muhlberg","Uma","F",40000
411899,"Marwedel","Toshiko","M",40000
411917,"Conta","Aloys","M",40000
411924,"Schmezko","Candida","F",64131
411940,"Codenie","Gritta","F",48391
411941,"Hofmeyr","Gad","F",50235
411963,"Mitchem","Utz","M",40000
411973,"Antonisse","Shir","M",40000
411976,"Verhaegen","Josyula","M",63445
411984,"Bennet","Woody","M",58266
412005,"Plessier","Stevo","M",40000
412011,"Landherr","Shai","M",40000
412012,"Anandan","Mara","F",70434
412014,"Brobst","Shaowei","M",48063
412022,"Ranze","Masamitsu","F",40000
412037,"Nannarelli","Shahab","F",41742
412042,"Benzaken","Etsuo","M",50296
412048,"Shinomoto","Shahid","M",40000
412052,"Deville","Rajmohan","M",40000
412074,"Wixon","Marjo","M",52382
412077,"Dahlbom","Gino","M",40000
412082,"Spelt","Gennadi","M",40000
412086,"Gerlach","KayLiang","F",40000
412090,"Pramanik","Ung","F",47273
412099,"Weedon","Premsyl","M",82552
412111,"Peyn","Marco","F",42096
412118,"Marchesini","Emran","M",47659
412129,"Fortenbacher","Sanjeeva","M",40000
412133,"Penttonen","Moti","M",40554
412134,"Giveon","Arra","M",60943
412139,"Setia","Moriyoshi","M",43642
412140,"Conti","Wanqing","F",46797
412142,"Stiles","Brendon","M",40000
412144,"Acton","Eirik","F",47370
412151,"Melter","Koichi","M",76123
412156,"Swan","Bikash","M",42551
412157,"Mamelak","Zhilian","M",66385
412184,"Heuter","Ramzi","F",71153
412193,"Pesch","Christoper","M",56832
412196,"Zongker","Shaunak","F",89222
412204,"Parascandalo","Yakichi","M",63509
412219,"Axelband","Leaf","M",40000
412221,"Junet","Hyuckchul","M",41334
412223,"Templeman","Hisao","M",40000
412224,"Atchley","Lein","M",40000
412229,"Papsdorf","Bedir","M",40000
412231,"Oxman","Serge","M",40000
412232,"Paciorek","Radhika","F",40000
412233,"Fritzsche","Fumiko","M",58754
412235,"Buchter","Khosrow","F",40000
412254,"Preusig","Sangeeta","M",40000
412256,"Anguita","Maria","M",45278
412258,"Monkewich","Jianwen","M",40000
412260,"Swan","Giao","M",55515
412270,"Pezzoli","Tru","F",43147
412272,"Eiter","Ziva","F",61437
412275,"Holburn","Lene","F",92520
412283,"Birnbaum","Subbu","M",63322
412284,"Jarecki","Ronghao","M",72753
412293,"Cyre","Otmar","F",50197
412295,"Scharstein","Bezalel","F",54686
412298,"Ruther","Malu","M",40000
412305,"Coombs","Tetsurou","M",96939
412328,"Codenie","Shooichi","F",45813
412329,"Kugler","Sanjiv","M",56084
412335,"Cochrane","Luisa","F",40000
412337,"Marshall","Pasqua","M",56609
412340,"Litecky","Alain","M",40000
412346,"Encarnacion","Chenye","M",55274
412351,"Fujisawa","Terresa","M",74085
412354,"Cannata","Constantijn","M",61845
412357,"Przulj","Berry","F",40000
412358,"Chachaty","Takushi","M",40000
412369,"Huttel","Jamaludin","M",56438
412372,"Bodoff","Peternela","F",60854
412373,"Cichocki","Zhilian","F",40000
412374,"Stafford","Xiaobin","M",53650
412383,"Morrow","Renee","M",40000
412407,"Roison","Kazunori","F",69227
412413,"Hasham","Alexius","M",40000
412415,"Picco","Radhika","F",43519
412417,"Delgrange","Dietrich","M",57501
412422,"Kohling","Anneke","M",50041
412423,"Meszaros","Kellyn","F",66269
412426,"Herber","Kiyotoshi","F",84320
412427,"Androutsos","Kristen","F",58366
412442,"Schwartzburd","Sanjeeva","M",71517
412458,"Perna","Rosita","M",40787
412469,"Uludag","IEEE","F",57624
412479,"Talmon","Bangqing","M",40000
412480,"Shrader","Rance","F",59697
412484,"Remmele","Gritta","F",65021
412492,"Anily","Pranas","M",62795
412499,"Rotem","Aria","M",40000
412500,"Miake","Uri","M",40000
412506,"Rissland","Amstein","M",40000
412507,"Basagni","Rasiah","M",84608
412518,"Oxman","Leni","M",40000
412532,"Chachaty","Irena","F",40000
412541,"Aingworth","Tetsurou","M",48851
412545,"Felder","Minghong","M",59361
412555,"Bade","Takahito","M",81167
412562,"Manders","George","M",48798
412564,"Goodrum","Chenxi","M",64180
412576,"Pfau","Kerryn","M",40000
412577,"Ullian","Rosita","M",60147
412581,"Nivat","Jessie","F",82623
412587,"Strandh","Mabo","M",60355
412593,"Grabner","Maren","F",52939
412595,"Pearson","Rasikan","M",41246
412602,"Akiyama","Kasidit","F",40714
412616,"Trogemann","Alain","M",70803
412625,"Lupu","Weiru","F",71420
412629,"Waymire","Shridhar","F",64133
412653,"Rajcani","Nobuyoshi","M",82945
412656,"Zykh","Gunilla","M",61400
412659,"Comellas","Radhakrishnan","M",49000
412667,"Mapelli","Kaijung","M",47937
412702,"Parhami","Tran","M",57743
444469,"Breugel","Sushant","M",63838
444472,"Suermann","Masali","F",60432
444477,"Bolotov","Koichi","M",67539
444486,"Coors","Honglan","F",79821
444492,"Babb","KayLiang","F",44553
444501,"Bernick","Mostafa","M",40000
444522,"Pettis","Sakthirel","F",40000
444530,"Bael","Carrsten","M",75895
444551,"Gien","Ipke","M",50220
444558,"Maliniak","Ebru","F",40000
444571,"Stavenow","Moti","M",40000
444585,"Cannane","Elgin","F",58153
444587,"Preusig","Ranan","M",40000
444590,"Ranft","Bouchung","M",43155
444607,"Benzmuller","Masadi","M",49957
444608,"Lenart","Dhritiman","F",40726
444625,"Bhattacharjee","Jessie","F",40000
444649,"Birta","Owen","F",60062
444657,"Krohm","Ohad","F",55590
444662,"Olivero","Huan","F",76851
444671,"Nations","Przemyslawa","M",74797
444689,"Rijckaert","Akeel","F",52288
444690,"Validov","Kazuhiko","F",44987
444692,"Heuter","Sham","M",78397
444696,"Liesche","Alexius","F",64157
444701,"Thebaut","DeForest","M",40000
444716,"Heemskerk","Karsten","M",46543
444724,"Maginnis","Yuichiro","M",85818
444735,"Hashii","Phule","M",40000
444739,"Jumpertz","Mads","M",40000
444744,"Farrar","Weijing","F",76088
444756,"Varker","Nahid","M",127041
444787,"Cherinka","Dekang","F",63035
444788,"Muntz","Goa","F",40000
444797,"Terekhov","Lenore","M",40000
444823,"Nyrup","Adin","F",40000
444827,"Cichocki","Xiaopeng","F",40000
444831,"Businaro","Fay","F",61763
444832,"Conia","Herbert","F",40000
444840,"Roisin","Sverrir","F",66082
444843,"Ghazalie","Arunas","M",42227
444851,"Denos","Shirish","M",65888
444852,"Llado","Jianhui","M",40000
444856,"Godskesen","Alair","M",40000
